"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"KTKBANK","EQ","05-Nov-2024","215.57","216.00","219.15","215.04","218.40","218.55","217.77","9,07,366","19,75,94,438.18","17,892","4,88,347","53.82"
"KTKBANK","EQ","06-Nov-2024","218.55","218.55","220.15","217.09","218.51","218.71","219.02","6,44,194","14,10,89,959.17","14,082","3,66,278","56.86"
"KTKBANK","EQ","07-Nov-2024","218.71","219.90","221.83","218.71","219.99","219.32","219.98","5,44,971","11,98,84,032.00","13,173","2,66,913","48.98"
"KTKBANK","EQ","08-Nov-2024","219.32","220.00","220.59","214.21","215.31","215.29","217.20","6,07,779","13,20,07,476.73","15,007","2,91,452","47.95"
"KTKBANK","EQ","11-Nov-2024","215.29","216.80","216.80","211.22","212.04","212.33","213.90","4,76,994","10,20,31,304.63","15,196","2,20,606","46.25"
"KTKBANK","EQ","12-Nov-2024","212.33","214.70","215.90","211.04","212.00","211.51","212.83","5,22,744","11,12,56,895.95","26,024","2,50,989","48.01"
"KTKBANK","EQ","13-Nov-2024","211.51","211.50","211.99","204.00","206.15","205.53","207.22","6,58,062","13,63,62,697.31","32,188","3,57,707","54.36"
"KTKBANK","EQ","14-Nov-2024","205.53","207.00","208.79","204.00","204.55","204.66","205.86","6,58,252","13,55,05,401.31","24,506","3,04,692","46.29"
"KTKBANK","EQ","18-Nov-2024","204.66","206.00","206.60","202.40","203.10","202.99","203.77","5,37,882","10,96,02,640.18","21,996","2,59,778","48.30"
"KTKBANK","EQ","19-Nov-2024","202.99","204.19","207.10","199.01","200.00","200.45","202.38","13,05,209","26,41,47,935.58","26,672","8,03,358","61.55"
"KTKBANK","EQ","21-Nov-2024","200.45","200.41","201.57","197.60","199.15","199.93","199.57","8,50,509","16,97,38,275.18","29,850","4,21,127","49.51"
"KTKBANK","EQ","22-Nov-2024","199.93","199.93","202.17","199.00","200.25","199.94","200.54","8,13,131","16,30,62,457.78","23,040","4,26,303","52.43"
"KTKBANK","EQ","25-Nov-2024","199.94","203.75","208.50","202.71","208.27","207.47","205.15","11,26,705","23,11,41,133.52","18,322","5,62,335","49.91"
"KTKBANK","EQ","26-Nov-2024","207.47","208.50","211.00","205.00","205.50","205.34","207.03","14,78,092","30,60,13,928.79","21,864","9,19,233","62.19"
"KTKBANK","EQ","27-Nov-2024","205.34","206.85","209.79","205.00","208.20","208.95","207.75","6,60,816","13,72,84,704.50","14,782","3,57,633","54.12"
"KTKBANK","EQ","28-Nov-2024","208.95","209.90","212.69","207.50","209.15","209.08","209.72","9,04,995","18,97,95,956.90","14,673","4,42,011","48.84"
"KTKBANK","EQ","29-Nov-2024","209.08","210.00","212.57","209.43","212.17","212.00","210.75","7,43,205","15,66,33,364.90","14,093","4,88,119","65.68"
"KTKBANK","EQ","02-Dec-2024","212.00","212.01","212.50","209.50","210.36","210.21","210.72","8,07,277","17,01,05,999.47","18,725","5,23,250","64.82"
"KTKBANK","EQ","03-Dec-2024","210.21","210.90","219.01","210.90","215.76","216.42","215.73","17,98,716","38,80,41,663.97","30,751","10,01,827","55.70"
"KTKBANK","EQ","04-Dec-2024","216.42","216.40","220.00","215.67","218.50","218.17","217.67","10,97,461","23,88,81,259.00","19,865","5,28,857","48.19"
"KTKBANK","EQ","05-Dec-2024","218.17","219.87","221.90","217.40","218.85","218.83","219.08","8,00,549","17,53,84,719.91","17,357","3,74,915","46.83"
"KTKBANK","EQ","06-Dec-2024","218.83","219.90","222.40","218.05","219.78","219.82","220.15","17,69,162","38,94,74,555.29","18,854","12,24,308","69.20"
"KTKBANK","EQ","09-Dec-2024","219.82","219.83","221.25","217.77","220.09","220.02","219.56","6,26,645","13,75,84,989.89","17,901","2,99,915","47.86"
"KTKBANK","EQ","10-Dec-2024","220.02","222.80","222.80","218.01","219.50","219.16","220.15","8,31,012","18,29,45,591.80","14,710","4,12,292","49.61"
"KTKBANK","EQ","11-Dec-2024","219.16","219.50","231.00","219.50","228.50","228.33","227.66","38,85,049","88,44,59,992.07","46,570","12,66,797","32.61"
"KTKBANK","EQ","12-Dec-2024","228.33","229.20","229.79","224.46","227.28","226.65","225.84","25,11,686","56,72,46,164.30","25,603","5,97,217","23.78"
"KTKBANK","EQ","13-Dec-2024","226.65","225.46","225.80","218.72","224.80","223.11","222.34","19,21,821","42,72,90,450.90","24,418","11,74,501","61.11"
"KTKBANK","EQ","16-Dec-2024","223.11","223.00","225.61","221.90","223.98","223.83","223.64","6,38,516","14,27,98,879.78","16,487","2,59,854","40.70"
"KTKBANK","EQ","17-Dec-2024","223.83","222.41","223.84","218.01","219.00","218.78","220.34","6,04,829","13,32,70,341.15","13,678","3,48,908","57.69"
"KTKBANK","EQ","18-Dec-2024","218.78","218.78","219.49","214.00","216.50","216.16","216.30","6,79,855","14,70,53,448.48","19,652","3,23,631","47.60"
"KTKBANK","EQ","19-Dec-2024","216.16","211.00","216.20","210.46","213.00","212.76","213.49","9,62,746","20,55,37,398.98","29,448","5,06,327","52.59"
"KTKBANK","EQ","20-Dec-2024","212.76","213.10","214.14","207.51","209.95","208.60","210.03","12,74,078","26,75,98,162.65","36,994","6,46,530","50.74"
"KTKBANK","EQ","23-Dec-2024","208.60","210.00","211.59","207.02","208.00","207.85","208.27","5,16,464","10,75,62,745.46","15,926","2,74,146","53.08"
"KTKBANK","EQ","24-Dec-2024","207.85","207.85","212.60","207.80","210.70","211.40","210.82","4,21,535","8,88,67,460.27","9,841","2,04,222","48.45"
"KTKBANK","EQ","26-Dec-2024","211.40","211.50","212.75","208.10","211.49","210.74","210.42","5,90,411","12,42,31,933.20","22,594","2,89,286","49.00"
"KTKBANK","EQ","27-Dec-2024","210.74","211.60","215.53","211.09","214.40","214.53","214.22","7,17,165","15,36,32,882.36","13,311","3,55,592","49.58"
"KTKBANK","EQ","30-Dec-2024","214.53","214.50","215.39","211.25","212.70","212.03","212.77","6,04,385","12,85,97,304.83","19,825","3,11,279","51.50"
"KTKBANK","EQ","31-Dec-2024","212.03","212.00","215.75","209.85","213.50","214.53","212.57","5,81,508","12,36,08,297.40","13,868","2,49,951","42.98"
"KTKBANK","EQ","01-Jan-2025","214.53","214.30","216.01","210.55","212.49","212.12","212.39","8,41,361","17,86,94,843.82","16,045","4,46,151","53.03"
"KTKBANK","EQ","02-Jan-2025","212.12","213.00","215.20","210.84","213.80","213.42","213.06","5,82,677","12,41,44,174.93","15,961","2,89,549","49.69"
"KTKBANK","EQ","03-Jan-2025","213.42","214.40","215.50","210.45","211.35","211.18","212.65","7,15,329","15,21,17,482.53","13,390","4,08,556","57.11"
"KTKBANK","EQ","06-Jan-2025","211.18","213.32","213.32","202.70","206.40","206.63","205.91","11,45,478","23,58,64,403.55","35,819","6,66,675","58.20"
"KTKBANK","EQ","07-Jan-2025","206.63","206.56","207.90","203.50","205.15","204.59","204.83","8,25,540","16,90,99,270.00","20,981","4,63,589","56.16"
"KTKBANK","EQ","08-Jan-2025","204.59","205.00","206.96","201.25","202.78","202.20","202.72","8,47,659","17,18,40,515.96","22,880","4,89,600","57.76"
"KTKBANK","EQ","09-Jan-2025","202.20","201.99","204.78","200.18","201.00","200.68","201.63","7,17,914","14,47,55,896.64","21,875","3,77,401","52.57"
"KTKBANK","EQ","10-Jan-2025","200.68","200.61","201.51","196.04","197.30","197.41","198.26","11,27,883","22,36,10,101.65","30,946","6,44,757","57.17"
"KTKBANK","EQ","13-Jan-2025","197.41","196.73","198.00","187.21","188.99","189.13","192.26","15,71,601","30,21,62,641.49","57,324","10,60,751","67.49"
"KTKBANK","EQ","14-Jan-2025","189.13","190.70","193.59","189.00","191.44","191.23","191.31","15,94,484","30,50,44,107.63","62,421","8,66,011","54.31"
"KTKBANK","EQ","15-Jan-2025","191.23","192.49","193.59","186.80","187.89","187.54","188.92","20,53,732","38,79,91,406.26","61,182","13,57,227","66.09"
"KTKBANK","EQ","16-Jan-2025","187.54","189.35","192.99","189.00","190.35","190.17","191.01","14,42,395","27,55,11,283.18","32,835","9,21,543","63.89"
"KTKBANK","EQ","17-Jan-2025","190.17","190.55","191.67","187.50","187.99","188.06","189.11","12,23,878","23,14,48,577.97","37,492","8,37,256","68.41"
"KTKBANK","EQ","20-Jan-2025","188.06","189.20","192.90","187.55","192.42","192.09","190.67","11,37,426","21,68,67,805.51","32,804","6,22,738","54.75"
"KTKBANK","EQ","21-Jan-2025","192.09","192.89","195.90","190.32","191.05","191.12","193.45","15,06,316","29,13,95,374.01","22,073","7,84,023","52.05"
"KTKBANK","EQ","22-Jan-2025","191.12","191.90","192.00","185.62","188.75","188.43","187.94","13,11,739","24,65,25,922.75","36,151","7,52,064","57.33"
"KTKBANK","EQ","23-Jan-2025","188.43","188.87","190.75","186.68","188.30","188.15","188.85","10,72,782","20,25,94,983.07","20,687","5,31,704","49.56"
"KTKBANK","EQ","24-Jan-2025","188.15","189.75","191.90","186.00","187.57","187.32","188.17","9,63,016","18,12,15,366.37","36,213","5,66,022","58.78"
