"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"DRREDDY","EQ","06-May-2025","1,171.30","1,172.20","1,175.00","1,129.40","1,156.00","1,160.40","1,158.15","19,90,745","2,30,55,78,118.90","60,270","10,37,443","52.11"
"DRREDDY","EQ","07-May-2025","1,160.40","1,143.40","1,164.60","1,143.40","1,162.00","1,160.70","1,159.02","14,21,366","1,64,73,87,239.10","60,034","8,95,326","62.99"
"DRREDDY","EQ","08-May-2025","1,160.70","1,152.70","1,161.40","1,142.00","1,146.00","1,148.00","1,149.86","26,16,533","3,00,86,38,014.50","99,397","14,65,472","56.01"
"DRREDDY","EQ","09-May-2025","1,148.00","1,142.50","1,167.00","1,138.50","1,158.10","1,155.90","1,149.96","12,48,574","1,43,58,09,557.90","58,467","3,94,922","31.63"
"DRREDDY","EQ","12-May-2025","1,155.90","1,155.90","1,204.00","1,143.90","1,193.60","1,195.60","1,179.20","50,65,176","5,97,28,30,720.20","1,41,292","16,73,957","33.05"
"DRREDDY","EQ","13-May-2025","1,195.60","1,196.00","1,241.00","1,196.00","1,208.00","1,207.10","1,223.40","31,34,295","3,83,45,01,207.20","1,14,153","9,75,889","31.14"
"DRREDDY","EQ","14-May-2025","1,207.10","1,213.30","1,223.30","1,193.20","1,220.30","1,220.00","1,214.72","11,97,152","1,45,42,03,819.40","55,110","5,04,997","42.18"
"DRREDDY","EQ","15-May-2025","1,220.00","1,214.00","1,239.80","1,200.20","1,231.00","1,236.30","1,223.92","20,53,553","2,51,33,84,526.30","1,00,056","9,50,094","46.27"
"DRREDDY","EQ","16-May-2025","1,236.30","1,238.90","1,238.90","1,221.00","1,228.50","1,230.70","1,228.28","8,82,873","1,08,44,10,927.50","39,496","4,35,365","49.31"
"DRREDDY","EQ","19-May-2025","1,230.70","1,228.30","1,241.80","1,214.20","1,215.60","1,219.00","1,223.54","22,35,758","2,73,55,41,749.50","79,511","14,16,862","63.37"
"DRREDDY","EQ","20-May-2025","1,219.00","1,222.00","1,234.40","1,216.60","1,225.00","1,224.20","1,226.61","13,85,750","1,69,97,75,056.20","48,514","8,04,773","58.07"
"DRREDDY","EQ","21-May-2025","1,224.20","1,225.10","1,256.60","1,220.10","1,224.80","1,224.70","1,236.76","26,15,092","3,23,42,43,936.30","81,613","8,47,909","32.42"
"DRREDDY","EQ","22-May-2025","1,224.70","1,224.70","1,229.80","1,211.40","1,225.00","1,222.20","1,221.11","22,60,610","2,76,04,60,613.20","67,987","14,00,509","61.95"
"DRREDDY","EQ","23-May-2025","1,222.20","1,228.00","1,234.90","1,216.00","1,229.00","1,230.10","1,230.00","7,34,297","90,31,85,679.70","29,041","3,47,523","47.33"
"DRREDDY","EQ","26-May-2025","1,230.10","1,229.90","1,247.90","1,228.70","1,242.00","1,240.90","1,240.76","9,85,434","1,22,26,86,862.80","47,812","5,25,618","53.34"
"DRREDDY","EQ","27-May-2025","1,240.90","1,243.90","1,249.00","1,237.30","1,244.00","1,243.20","1,244.69","11,45,000","1,42,51,64,481.20","44,500","6,16,357","53.83"
"DRREDDY","EQ","28-May-2025","1,243.20","1,247.80","1,252.20","1,237.00","1,239.00","1,242.60","1,242.62","7,66,968","95,30,52,253.10","44,328","4,09,583","53.40"
"DRREDDY","EQ","29-May-2025","1,242.60","1,245.40","1,253.40","1,240.40","1,245.10","1,248.20","1,247.84","17,91,885","2,23,59,77,327.00","76,116","11,48,515","64.10"
"DRREDDY","EQ","30-May-2025","1,248.20","1,248.20","1,257.60","1,241.00","1,251.00","1,251.20","1,250.54","31,61,983","3,95,41,93,042.70","60,201","22,40,604","70.86"
"DRREDDY","EQ","02-Jun-2025","1,251.20","1,251.00","1,251.50","1,232.50","1,249.50","1,247.70","1,244.35","11,39,977","1,41,85,35,373.00","43,414","6,37,222","55.90"
"DRREDDY","EQ","03-Jun-2025","1,247.70","1,250.00","1,253.40","1,240.80","1,249.00","1,248.30","1,247.10","8,11,620","1,01,21,72,244.60","38,884","4,92,895","60.73"
"DRREDDY","EQ","04-Jun-2025","1,248.30","1,248.30","1,266.00","1,246.30","1,251.00","1,251.90","1,254.74","13,87,633","1,74,11,13,658.80","40,083","7,93,618","57.19"
"DRREDDY","EQ","05-Jun-2025","1,251.90","1,264.20","1,303.40","1,264.20","1,290.10","1,290.60","1,288.93","38,34,672","4,94,26,34,471.90","1,22,574","12,35,930","32.23"
"DRREDDY","EQ","06-Jun-2025","1,290.60","1,295.10","1,322.90","1,295.00","1,319.70","1,320.90","1,314.00","21,58,757","2,83,65,96,087.90","70,999","12,45,004","57.67"
"DRREDDY","EQ","09-Jun-2025","1,320.90","1,327.40","1,329.00","1,308.60","1,319.50","1,319.10","1,317.67","12,27,356","1,61,72,52,722.50","57,386","6,33,825","51.64"
"DRREDDY","EQ","10-Jun-2025","1,319.10","1,321.00","1,362.60","1,321.00","1,346.80","1,348.80","1,346.89","30,22,355","4,07,07,64,647.50","89,063","19,28,299","63.80"
"DRREDDY","EQ","11-Jun-2025","1,348.80","1,350.00","1,355.40","1,340.20","1,352.50","1,351.10","1,349.10","10,94,247","1,47,62,44,661.90","43,912","5,97,948","54.64"
"DRREDDY","EQ","12-Jun-2025","1,351.10","1,360.00","1,379.70","1,343.50","1,356.30","1,362.70","1,362.01","26,25,058","3,57,53,54,681.10","76,550","13,80,556","52.59"
"DRREDDY","EQ","13-Jun-2025","1,362.70","1,355.00","1,366.80","1,345.00","1,363.00","1,362.50","1,359.91","14,19,556","1,93,04,61,514.90","57,185","6,96,375","49.06"
"DRREDDY","EQ","16-Jun-2025","1,362.50","1,359.80","1,359.80","1,342.20","1,350.00","1,346.80","1,348.28","12,94,663","1,74,55,71,587.10","62,280","7,81,600","60.37"
"DRREDDY","EQ","17-Jun-2025","1,346.80","1,348.30","1,349.70","1,302.60","1,319.90","1,318.80","1,325.76","16,49,457","2,18,67,82,887.70","67,732","8,02,408","48.65"
"DRREDDY","EQ","18-Jun-2025","1,318.80","1,311.10","1,324.80","1,308.80","1,311.60","1,313.30","1,315.47","7,28,945","95,89,07,086.10","31,813","3,55,460","48.76"
"DRREDDY","EQ","19-Jun-2025","1,313.30","1,305.00","1,332.00","1,304.30","1,330.00","1,326.10","1,321.98","16,54,212","2,18,68,35,806.60","74,310","8,73,560","52.81"
"DRREDDY","EQ","20-Jun-2025","1,326.10","1,332.40","1,335.00","1,318.20","1,322.80","1,325.30","1,325.72","18,43,895","2,44,44,85,927.00","59,864","10,31,150","55.92"
"DRREDDY","EQ","23-Jun-2025","1,325.30","1,318.90","1,323.00","1,302.10","1,319.40","1,317.90","1,315.62","8,43,945","1,11,03,11,031.70","40,039","3,73,537","44.26"
"DRREDDY","EQ","24-Jun-2025","1,317.90","1,317.90","1,353.70","1,309.10","1,339.80","1,337.30","1,338.56","10,11,128","1,35,34,55,295.20","40,304","3,47,305","34.35"
"DRREDDY","EQ","25-Jun-2025","1,337.30","1,348.30","1,348.30","1,336.00","1,340.10","1,341.60","1,340.25","8,33,145","1,11,66,23,853.80","51,485","4,77,430","57.30"
"DRREDDY","EQ","26-Jun-2025","1,341.60","1,326.00","1,333.70","1,314.60","1,324.00","1,321.50","1,320.83","23,73,431","3,13,49,07,316.30","83,428","13,37,172","56.34"
"DRREDDY","EQ","27-Jun-2025","1,321.50","1,328.90","1,331.60","1,298.40","1,302.50","1,301.00","1,306.06","17,70,595","2,31,25,02,705.60","75,263","11,04,518","62.38"
"DRREDDY","EQ","30-Jun-2025","1,301.00","1,302.90","1,305.00","1,272.50","1,286.30","1,283.30","1,281.80","22,24,279","2,85,10,71,993.70","90,579","11,93,606","53.66"
"DRREDDY","EQ","01-Jul-2025","1,283.30","1,286.30","1,294.90","1,273.30","1,282.00","1,276.80","1,281.15","18,51,442","2,37,19,82,716.60","50,137","12,95,640","69.98"
"DRREDDY","EQ","02-Jul-2025","1,276.80","1,276.00","1,280.90","1,263.70","1,273.40","1,270.80","1,269.75","20,27,306","2,57,41,65,062.20","50,347","12,39,604","61.15"
"DRREDDY","EQ","03-Jul-2025","1,270.80","1,274.90","1,297.60","1,270.00","1,295.00","1,291.30","1,283.22","19,18,977","2,46,24,63,054.30","54,446","11,51,685","60.02"
"DRREDDY","EQ","04-Jul-2025","1,291.30","1,303.00","1,313.00","1,287.20","1,310.00","1,307.40","1,298.83","14,66,009","1,90,40,93,433.70","42,722","7,97,165","54.38"
"DRREDDY","EQ","07-Jul-2025","1,307.40","1,307.90","1,313.40","1,298.10","1,309.00","1,310.50","1,307.20","5,69,025","74,38,30,124.60","32,011","2,98,591","52.47"
"DRREDDY","EQ","08-Jul-2025","1,310.50","1,310.30","1,310.30","1,273.60","1,284.00","1,283.80","1,282.57","16,02,620","2,05,54,80,170.40","61,803","7,71,141","48.12"
"DRREDDY","EQ","09-Jul-2025","1,283.80","1,280.00","1,285.70","1,266.90","1,269.00","1,269.40","1,273.43","14,94,337","1,90,29,31,725.50","55,197","10,48,168","70.14"
"DRREDDY","EQ","10-Jul-2025","1,269.40","1,262.90","1,269.90","1,252.10","1,261.10","1,262.60","1,261.54","12,46,082","1,57,19,76,817.40","41,513","7,04,687","56.55"
"DRREDDY","EQ","11-Jul-2025","1,262.60","1,263.00","1,272.00","1,251.30","1,255.00","1,254.70","1,259.22","8,95,466","1,12,75,86,201.50","50,076","4,42,224","49.38"
"DRREDDY","EQ","14-Jul-2025","1,254.70","1,254.70","1,261.40","1,245.30","1,251.80","1,250.60","1,252.81","10,35,555","1,29,73,50,031.00","47,497","6,65,138","64.23"
"DRREDDY","BL","14-Jul-2025","4,539.45","1,254.00","1,254.00","1,254.00","1,254.00","1,254.00","1,254.00","1,41,606","17,75,73,924.00","1","-","-"
"DRREDDY","EQ","15-Jul-2025","1,250.60","1,254.80","1,264.50","1,241.00","1,257.90","1,260.90","1,252.78","11,83,659","1,48,28,64,028.70","64,140","5,58,080","47.15"
"DRREDDY","EQ","16-Jul-2025","1,260.90","1,260.90","1,262.00","1,250.00","1,259.50","1,259.40","1,257.69","11,59,859","1,45,87,46,482.60","46,069","7,69,503","66.34"
"DRREDDY","EQ","17-Jul-2025","1,259.40","1,259.40","1,274.80","1,255.50","1,265.00","1,263.10","1,265.39","7,09,420","89,76,95,219.00","42,833","3,33,522","47.01"
"DRREDDY","EQ","18-Jul-2025","1,263.10","1,265.00","1,270.60","1,251.10","1,258.30","1,257.50","1,258.18","6,90,731","86,90,63,271.40","35,855","4,24,216","61.42"
"DRREDDY","EQ","21-Jul-2025","1,257.50","1,250.20","1,262.40","1,245.20","1,256.10","1,259.30","1,256.05","10,65,189","1,33,79,25,689.10","45,297","6,65,022","62.43"
"DRREDDY","EQ","22-Jul-2025","1,259.30","1,261.00","1,263.60","1,236.00","1,240.00","1,240.00","1,242.65","13,04,352","1,62,08,51,182.40","54,545","6,78,863","52.05"
"DRREDDY","EQ","23-Jul-2025","1,240.00","1,240.20","1,252.10","1,231.00","1,248.00","1,247.40","1,239.67","10,88,262","1,34,90,87,678.30","53,121","5,55,844","51.08"
"DRREDDY","EQ","24-Jul-2025","1,247.40","1,261.10","1,287.90","1,256.10","1,268.90","1,265.50","1,275.16","38,09,212","4,85,73,64,209.30","1,04,732","11,10,868","29.16"
"DRREDDY","EQ","25-Jul-2025","1,265.50","1,266.00","1,288.50","1,261.20","1,277.00","1,277.90","1,279.90","16,21,138","2,07,48,93,625.40","74,198","6,54,174","40.35"
"DRREDDY","EQ","28-Jul-2025","1,277.90","1,280.00","1,290.00","1,271.60","1,287.00","1,287.40","1,281.61","15,53,778","1,99,13,38,000.40","55,394","7,48,829","48.19"
"DRREDDY","EQ","29-Jul-2025","1,287.40","1,287.00","1,302.00","1,282.80","1,301.00","1,299.80","1,294.90","19,43,466","2,51,65,98,092.50","71,014","12,72,908","65.50"
"DRREDDY","EQ","30-Jul-2025","1,299.80","1,298.10","1,298.10","1,277.70","1,292.00","1,292.10","1,287.32","13,87,013","1,78,55,25,322.50","63,174","6,28,353","45.30"
"DRREDDY","EQ","31-Jul-2025","1,292.10","1,274.50","1,285.00","1,257.00","1,267.10","1,270.30","1,273.88","19,68,821","2,50,80,32,036.00","66,038","8,94,451","45.43"
"DRREDDY","EQ","01-Aug-2025","1,270.30","1,258.00","1,259.00","1,213.70","1,221.40","1,220.60","1,227.60","25,25,210","3,09,99,53,617.50","1,03,791","12,92,721","51.19"
"DRREDDY","EQ","04-Aug-2025","1,220.60","1,225.10","1,232.20","1,219.20","1,224.00","1,225.00","1,226.84","7,67,310","94,13,66,204.50","40,521","4,44,865","57.98"
"DRREDDY","EQ","05-Aug-2025","1,225.00","1,225.00","1,232.00","1,205.00","1,214.40","1,214.80","1,215.03","9,56,582","1,16,22,80,047.60","57,155","4,81,388","50.32"
"DRREDDY","EQ","06-Aug-2025","1,214.80","1,214.80","1,217.80","1,187.50","1,193.50","1,196.70","1,197.23","17,01,845","2,03,75,00,543.80","76,591","9,36,114","55.01"
"DRREDDY","EQ","07-Aug-2025","1,196.70","1,184.00","1,210.00","1,183.40","1,198.00","1,200.80","1,191.65","12,46,560","1,48,54,68,755.60","60,069","6,72,314","53.93"
"DRREDDY","EQ","08-Aug-2025","1,200.80","1,200.80","1,215.00","1,195.40","1,215.00","1,211.40","1,207.54","23,89,106","2,88,49,47,252.30","74,133","18,68,217","78.20"
"DRREDDY","EQ","11-Aug-2025","1,211.40","1,212.50","1,237.00","1,208.60","1,219.90","1,219.50","1,221.31","12,46,374","1,52,22,05,776.10","58,958","6,65,381","53.39"
"DRREDDY","EQ","12-Aug-2025","1,219.50","1,210.00","1,227.20","1,204.10","1,218.70","1,220.30","1,217.02","9,22,461","1,12,26,49,321.80","41,003","4,58,976","49.76"
"DRREDDY","EQ","13-Aug-2025","1,220.30","1,220.30","1,255.50","1,219.80","1,253.40","1,253.40","1,246.96","11,92,506","1,48,70,08,053.00","52,015","7,73,314","64.85"
"DRREDDY","EQ","14-Aug-2025","1,253.40","1,255.10","1,266.00","1,250.20","1,251.00","1,260.40","1,258.92","16,03,933","2,01,92,31,097.20","45,581","10,11,423","63.06"
"DRREDDY","EQ","18-Aug-2025","1,260.40","1,270.00","1,270.60","1,241.10","1,263.00","1,262.70","1,256.89","16,48,543","2,07,20,35,966.90","62,363","9,45,685","57.36"
"DRREDDY","EQ","19-Aug-2025","1,262.70","1,263.00","1,263.80","1,241.90","1,245.00","1,244.20","1,250.85","10,61,816","1,32,81,75,616.50","45,411","5,24,632","49.41"
"DRREDDY","EQ","20-Aug-2025","1,244.20","1,244.00","1,250.70","1,238.00","1,246.10","1,245.40","1,245.90","6,85,379","85,39,10,522.70","35,978","3,42,175","49.92"
"DRREDDY","EQ","21-Aug-2025","1,245.40","1,245.40","1,281.80","1,240.30","1,277.90","1,276.60","1,270.32","20,08,295","2,55,11,70,855.20","64,452","8,66,158","43.13"
"DRREDDY","EQ","22-Aug-2025","1,276.60","1,274.10","1,284.10","1,265.60","1,275.00","1,277.60","1,278.13","12,29,920","1,57,20,02,548.90","46,217","5,77,563","46.96"
"DRREDDY","EQ","25-Aug-2025","1,277.60","1,277.70","1,288.90","1,275.30","1,281.90","1,283.90","1,284.00","9,67,056","1,24,17,03,838.90","42,360","5,35,055","55.33"
"DRREDDY","EQ","26-Aug-2025","1,283.90","1,276.00","1,279.60","1,259.00","1,261.10","1,263.20","1,264.21","27,98,216","3,53,75,28,721.60","58,260","19,68,177","70.34"
"DRREDDY","EQ","28-Aug-2025","1,263.20","1,263.20","1,267.40","1,248.50","1,263.80","1,259.80","1,256.80","18,27,890","2,29,72,87,634.00","62,189","11,76,610","64.37"
"DRREDDY","EQ","29-Aug-2025","1,259.80","1,259.00","1,266.40","1,240.80","1,255.60","1,260.10","1,258.03","24,22,956","3,04,81,41,627.60","71,277","13,16,403","54.33"
"DRREDDY","EQ","01-Sep-2025","1,260.10","1,260.10","1,285.00","1,260.10","1,279.90","1,279.90","1,274.63","12,73,903","1,62,37,61,337.90","55,917","6,49,631","51.00"
"DRREDDY","EQ","02-Sep-2025","1,279.90","1,279.90","1,283.40","1,248.00","1,250.00","1,253.70","1,265.40","16,32,660","2,06,59,66,285.30","59,488","9,27,625","56.82"
"DRREDDY","EQ","03-Sep-2025","1,253.70","1,250.00","1,265.90","1,247.60","1,263.00","1,262.20","1,260.50","12,94,925","1,63,22,51,436.00","42,013","6,62,451","51.16"
"DRREDDY","EQ","04-Sep-2025","1,262.20","1,268.00","1,274.70","1,249.00","1,254.20","1,253.00","1,261.23","12,30,934","1,55,24,93,095.70","60,888","6,82,178","55.42"
"DRREDDY","EQ","05-Sep-2025","1,253.00","1,254.30","1,271.70","1,253.60","1,269.70","1,268.10","1,264.90","7,69,861","97,37,96,138.00","25,271","4,01,540","52.16"
"DRREDDY","EQ","08-Sep-2025","1,268.10","1,269.00","1,277.00","1,248.70","1,251.00","1,250.60","1,258.89","9,69,297","1,22,02,42,885.70","42,657","4,57,967","47.25"
"DRREDDY","EQ","09-Sep-2025","1,250.60","1,257.50","1,295.80","1,256.80","1,294.40","1,291.30","1,281.64","16,43,726","2,10,66,64,970.00","64,690","7,35,849","44.77"
"DRREDDY","BL","09-Sep-2025","1,254.00","1,250.60","1,250.60","1,250.60","1,250.60","1,250.60","1,250.60","5,81,268","72,69,33,760.80","1","-","-"
"DRREDDY","EQ","10-Sep-2025","1,291.30","1,294.40","1,310.00","1,293.70","1,302.50","1,304.20","1,302.69","12,32,984","1,60,61,91,212.20","49,015","5,70,462","46.27"
"DRREDDY","EQ","11-Sep-2025","1,304.20","1,304.00","1,311.00","1,283.00","1,303.00","1,303.10","1,298.39","13,49,391","1,75,20,41,228.80","60,781","5,40,945","40.09"
"DRREDDY","EQ","12-Sep-2025","1,303.10","1,303.10","1,321.00","1,302.80","1,314.00","1,316.70","1,314.82","10,42,942","1,37,12,75,880.30","44,987","5,57,262","53.43"
"DRREDDY","EQ","15-Sep-2025","1,316.70","1,308.90","1,311.80","1,292.50","1,301.00","1,300.80","1,298.85","13,31,182","1,72,90,02,683.10","39,563","6,30,228","47.34"
"DRREDDY","EQ","16-Sep-2025","1,300.80","1,300.00","1,312.50","1,296.40","1,311.10","1,310.40","1,308.32","10,34,369","1,35,32,88,759.90","40,087","6,89,625","66.67"
"DRREDDY","EQ","17-Sep-2025","1,310.40","1,317.00","1,318.20","1,305.20","1,311.50","1,311.40","1,311.04","7,16,840","93,98,08,182.70","30,994","3,45,761","48.23"
"DRREDDY","EQ","18-Sep-2025","1,311.40","1,312.10","1,325.80","1,305.70","1,323.00","1,322.70","1,317.48","8,22,010","1,08,29,82,120.70","28,619","4,21,623","51.29"
"DRREDDY","EQ","19-Sep-2025","1,322.70","1,324.70","1,326.80","1,312.00","1,322.00","1,321.70","1,320.79","14,09,571","1,86,17,45,528.40","38,230","9,35,107","66.34"
"DRREDDY","EQ","22-Sep-2025","1,321.70","1,320.90","1,320.90","1,293.50","1,302.10","1,301.40","1,308.25","13,99,531","1,83,09,40,602.80","39,531","8,74,234","62.47"
"DRREDDY","EQ","23-Sep-2025","1,301.40","1,300.00","1,311.90","1,295.20","1,305.30","1,308.40","1,307.22","12,71,238","1,66,17,88,641.70","42,827","7,81,347","61.46"
"DRREDDY","EQ","24-Sep-2025","1,308.40","1,303.30","1,308.30","1,294.40","1,298.00","1,298.10","1,301.85","7,50,456","97,69,83,088.30","39,711","4,77,718","63.66"
"DRREDDY","EQ","25-Sep-2025","1,298.10","1,298.30","1,307.30","1,268.00","1,274.70","1,275.20","1,282.87","12,41,492","1,59,26,67,477.80","41,531","6,75,001","54.37"
"DRREDDY","EQ","26-Sep-2025","1,275.20","1,250.00","1,278.50","1,246.20","1,254.00","1,253.10","1,259.34","22,84,377","2,87,68,13,314.90","85,768","10,35,802","45.34"
"DRREDDY","EQ","29-Sep-2025","1,253.10","1,265.00","1,270.00","1,231.00","1,238.90","1,234.60","1,253.15","38,99,164","4,88,62,31,572.00","93,835","25,75,767","66.06"
"DRREDDY","EQ","30-Sep-2025","1,234.60","1,235.10","1,240.30","1,217.50","1,227.20","1,223.70","1,230.95","26,35,047","3,24,36,15,855.50","87,822","15,66,103","59.43"
"DRREDDY","EQ","01-Oct-2025","1,223.70","1,227.90","1,250.70","1,226.00","1,248.20","1,244.70","1,236.31","40,83,180","5,04,80,64,146.50","76,662","27,05,879","66.27"
"DRREDDY","EQ","03-Oct-2025","1,244.70","1,243.90","1,265.40","1,240.00","1,247.80","1,248.10","1,250.57","27,42,600","3,42,98,21,297.20","60,179","18,10,858","66.03"
"DRREDDY","EQ","06-Oct-2025","1,248.10","1,248.20","1,251.30","1,234.20","1,249.80","1,248.60","1,243.33","18,80,910","2,33,85,86,644.30","49,036","12,08,019","64.23"
