"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ITC","EQ","17-Mar-2025","412.05","413.00","416.25","407.00","407.80","407.95","409.81","52,57,859","2,15,47,06,809.40","87,899","30,32,615","57.68"
"ITC","EQ","18-Mar-2025","407.95","410.00","411.95","407.75","409.50","409.10","409.50","1,38,61,897","5,67,65,00,784.85","1,06,364","88,63,863","63.94"
"ITC","EQ","19-Mar-2025","409.10","410.00","410.75","402.60","403.40","403.05","404.51","1,28,30,387","5,18,99,84,214.60","1,35,494","83,44,379","65.04"
"ITC","EQ","20-Mar-2025","403.05","405.00","406.65","401.90","403.60","403.95","403.50","1,69,94,037","6,85,71,53,651.65","1,25,979","1,09,43,546","64.40"
"ITC","EQ","21-Mar-2025","403.95","405.95","407.50","401.70","406.50","405.55","404.10","2,53,02,035","10,22,46,18,507.85","1,30,427","1,82,19,840","72.01"
"ITC","EQ","24-Mar-2025","405.55","407.00","412.85","405.60","411.00","410.90","409.64","1,43,62,572","5,88,35,05,695.50","1,38,703","95,32,216","66.37"
"ITC","EQ","25-Mar-2025","410.90","412.00","415.25","408.70","409.20","409.80","411.17","2,03,38,110","8,36,24,11,027.50","1,38,414","1,12,39,980","55.27"
"ITC","EQ","26-Mar-2025","409.80","410.30","411.20","406.25","407.40","407.35","409.03","1,38,91,436","5,68,19,50,426.05","1,03,317","92,85,307","66.84"
"ITC","EQ","27-Mar-2025","407.35","408.00","410.70","405.65","409.35","409.45","409.35","1,86,42,328","7,63,12,35,472.20","1,53,590","1,32,35,557","71.00"
"ITC","EQ","28-Mar-2025","409.45","410.90","415.60","408.15","410.25","409.75","410.91","1,29,81,873","5,33,44,43,057.90","1,14,689","76,34,889","58.81"
"ITC","EQ","01-Apr-2025","409.75","409.80","414.40","405.60","406.60","406.65","409.28","1,52,06,240","6,22,36,51,577.60","1,27,499","82,01,108","53.93"
"ITC","EQ","02-Apr-2025","406.65","407.05","410.00","406.05","408.70","409.05","408.65","80,01,323","3,26,97,11,918.80","72,562","54,12,194","67.64"
"ITC","EQ","03-Apr-2025","409.05","407.05","410.20","406.70","409.00","409.40","408.93","70,59,566","2,88,68,81,314.85","78,934","47,02,784","66.62"
"ITC","EQ","04-Apr-2025","409.40","407.50","412.80","404.50","409.30","409.70","409.44","1,86,27,592","7,62,67,98,175.75","1,49,408","1,28,12,576","68.78"
"ITC","EQ","07-Apr-2025","409.70","390.15","408.10","390.15","406.75","406.05","403.02","2,67,62,866","10,78,58,70,136.45","3,07,280","1,69,77,851","63.44"
"ITC","EQ","08-Apr-2025","406.05","411.90","415.80","407.25","413.50","412.55","411.57","1,86,00,796","7,65,54,92,505.50","2,34,584","1,00,61,168","54.09"
"ITC","EQ","09-Apr-2025","412.55","413.00","419.05","411.25","416.15","416.30","416.41","2,17,85,572","9,07,16,50,104.35","2,42,191","1,40,69,801","64.58"
"ITC","EQ","11-Apr-2025","416.30","420.00","422.45","417.00","422.00","421.55","420.40","89,39,356","3,75,80,63,114.55","98,015","55,69,100","62.30"
"ITC","EQ","15-Apr-2025","421.55","429.20","429.20","419.00","420.35","420.40","421.35","1,16,85,880","4,92,38,48,655.80","1,29,742","71,32,688","61.04"
"ITC","EQ","16-Apr-2025","420.40","418.00","426.05","418.00","424.90","424.45","423.29","1,30,34,594","5,51,74,51,893.15","1,15,189","96,98,883","74.41"
"ITC","EQ","17-Apr-2025","424.45","425.00","427.85","421.55","427.00","427.25","425.37","2,24,10,217","9,53,26,79,412.90","2,22,404","1,66,23,608","74.18"
"ITC","EQ","21-Apr-2025","427.25","428.05","429.10","421.50","422.95","422.85","422.51","2,73,88,236","11,57,18,85,187.30","2,18,049","1,98,51,848","72.48"
"ITC","EQ","22-Apr-2025","422.85","425.95","434.80","423.55","432.85","433.60","427.96","3,20,31,936","13,70,84,85,407.15","1,67,601","2,30,87,946","72.08"
"ITC","EQ","23-Apr-2025","433.60","436.20","437.45","428.85","430.15","430.85","431.14","1,95,66,317","8,43,59,17,733.65","1,44,472","1,41,87,075","72.51"
"ITC","EQ","24-Apr-2025","430.85","431.85","436.05","429.30","429.85","430.05","431.79","2,60,64,089","11,25,41,47,788.10","1,34,018","1,75,81,729","67.46"
"ITC","EQ","25-Apr-2025","430.05","430.05","432.70","423.30","427.60","427.80","425.99","2,29,44,377","9,77,40,87,061.50","1,20,877","1,65,24,926","72.02"
"ITC","EQ","28-Apr-2025","427.80","426.65","430.50","424.75","428.75","428.80","428.56","62,87,095","2,69,44,27,013.85","73,016","36,10,000","57.42"
"ITC","EQ","29-Apr-2025","428.80","428.90","429.60","425.00","425.35","426.00","426.31","1,11,89,930","4,77,03,31,679.80","2,28,223","75,39,064","67.37"
"ITC","EQ","30-Apr-2025","426.00","427.40","429.30","422.00","425.00","425.80","426.72","1,00,26,546","4,27,85,52,724.80","1,97,832","67,54,269","67.36"
"ITC","EQ","02-May-2025","425.80","424.10","431.50","424.10","429.30","430.25","428.82","1,27,69,461","5,47,58,58,517.65","1,15,137","92,00,332","72.05"
"ITC","EQ","05-May-2025","430.25","430.25","438.50","429.35","437.50","436.95","436.11","1,15,25,305","5,02,63,39,793.80","1,17,066","78,23,299","67.88"
"ITC","EQ","06-May-2025","436.95","437.50","439.65","433.00","433.20","435.55","436.24","1,50,26,568","6,55,51,76,631.90","1,33,609","1,15,24,996","76.70"
"ITC","EQ","07-May-2025","435.55","433.40","435.00","429.70","430.15","431.15","431.77","97,10,361","4,19,26,56,819.60","1,48,037","64,27,443","66.19"
"ITC","EQ","08-May-2025","431.15","429.00","431.50","423.55","429.40","430.60","428.99","1,99,37,960","8,55,31,17,657.75","1,73,524","1,21,97,943","61.18"
"ITC","EQ","09-May-2025","430.60","425.95","429.15","423.00","424.00","423.55","425.58","82,26,512","3,50,10,26,096.65","1,34,382","58,24,958","70.81"
"ITC","EQ","12-May-2025","423.55","429.50","436.20","428.15","435.10","435.50","433.63","80,31,891","3,48,28,63,921.65","78,145","51,15,462","63.69"
"ITC","EQ","13-May-2025","435.50","434.90","437.95","425.35","427.90","427.90","429.47","1,49,76,369","6,43,19,40,112.45","1,53,294","76,42,356","51.03"
"ITC","EQ","14-May-2025","427.90","427.10","431.85","425.90","429.05","429.10","428.65","95,57,309","4,09,67,82,375.45","96,326","64,64,062","67.63"
"ITC","EQ","15-May-2025","429.10","429.10","435.40","426.00","432.00","432.65","431.14","2,42,63,510","10,46,09,38,250.10","1,73,965","1,33,67,091","55.09"
"ITC","EQ","16-May-2025","432.65","434.90","436.20","432.10","435.60","435.70","434.74","1,64,02,035","7,13,06,84,218.55","1,05,849","1,23,42,349","75.25"
"ITC","EQ","19-May-2025","435.70","435.00","438.50","432.65","436.10","435.35","435.00","75,43,854","3,28,15,49,026.60","1,04,429","46,52,199","61.67"
"ITC","EQ","20-May-2025","435.35","437.00","440.80","432.90","435.40","434.90","436.58","98,68,414","4,30,83,92,163.40","1,03,234","50,67,871","51.35"
"ITC","EQ","21-May-2025","434.90","436.60","438.20","432.00","432.40","433.00","435.04","57,76,672","2,51,31,03,067.75","64,175","32,74,563","56.69"
"ITC","EQ","22-May-2025","433.00","433.00","433.00","422.90","425.50","426.10","425.53","1,94,51,749","8,27,73,12,766.40","1,72,555","1,19,45,737","61.41"
"ITC","EQ","23-May-2025","426.10","434.00","439.00","429.00","436.00","436.30","435.32","1,85,36,884","8,06,94,22,032.25","1,80,589","80,64,365","43.50"
"ITC","EQ","26-May-2025","436.30","438.25","443.55","436.75","442.90","442.90","440.19","1,31,07,662","5,76,98,28,393.55","1,07,919","82,63,136","63.04"
"ITC","EQ","27-May-2025","442.90","442.90","444.20","430.85","434.70","433.90","436.39","2,69,86,022","11,77,63,31,084.90","2,24,458","1,53,17,656","56.76"
"ITC","EQ","28-May-2025","433.90","417.70","422.60","413.00","421.00","420.20","415.08","43,18,51,622","1,79,25,50,83,660.80","4,13,487","32,41,48,854","75.06"
"ITC","EQ","29-May-2025","420.20","422.00","422.80","416.60","419.35","418.75","418.44","2,14,78,547","8,98,74,65,219.90","2,01,763","1,40,32,235","65.33"
"ITC","EQ","30-May-2025","418.75","419.10","420.05","416.40","418.75","418.05","417.87","3,06,56,239","12,81,01,87,425.40","1,59,932","2,17,72,343","71.02"
"ITC","EQ","02-Jun-2025","418.05","418.30","420.45","414.55","418.50","419.30","418.16","1,49,73,380","6,26,12,14,003.60","1,65,410","90,23,989","60.27"
"ITC","EQ","03-Jun-2025","419.30","419.00","421.70","415.65","417.00","416.95","418.03","1,32,16,486","5,52,49,19,470.20","1,40,901","72,16,414","54.60"
"ITC","EQ","04-Jun-2025","416.95","417.15","419.00","415.95","416.80","417.00","417.14","1,25,98,933","5,25,55,34,433.40","1,16,476","81,89,047","65.00"
"ITC","EQ","05-Jun-2025","417.00","418.50","420.95","415.75","419.45","419.10","418.56","1,32,12,523","5,53,02,48,629.80","1,25,958","70,71,012","53.52"
"ITC","EQ","06-Jun-2025","419.10","420.30","421.30","419.00","421.05","421.05","420.36","87,74,988","3,68,86,50,527.20","1,35,147","58,98,430","67.22"
"ITC","EQ","09-Jun-2025","421.05","422.00","423.60","420.50","423.00","423.05","422.61","1,04,73,123","4,42,60,07,949.65","1,52,980","76,58,622","73.13"
"ITC","EQ","10-Jun-2025","423.05","424.50","428.55","423.05","427.65","427.00","426.58","1,30,41,075","5,56,30,34,401.50","1,70,097","90,43,141","69.34"
"ITC","EQ","11-Jun-2025","427.00","428.00","428.10","424.85","425.55","426.15","426.47","2,07,89,182","8,86,60,64,896.50","1,48,079","1,69,68,873","81.62"
"ITC","EQ","12-Jun-2025","426.15","427.00","427.20","419.55","420.95","421.00","421.78","1,85,08,835","7,80,66,98,998.50","2,50,912","1,04,88,398","56.67"
"ITC","EQ","13-Jun-2025","421.00","415.00","419.35","413.50","413.95","413.90","416.29","1,78,73,926","7,44,07,50,348.70","1,63,341","1,33,75,911","74.83"
"ITC","EQ","16-Jun-2025","413.90","414.95","418.90","413.25","418.65","418.20","417.32","70,06,629","2,92,40,40,280.95","1,01,302","43,49,629","62.08"
"ITC","EQ","17-Jun-2025","418.20","418.10","419.05","415.70","417.05","417.40","417.33","90,28,406","3,76,77,81,671.25","1,15,094","59,75,840","66.19"
"ITC","EQ","18-Jun-2025","417.40","417.00","418.45","414.90","415.60","415.90","416.11","80,36,215","3,34,39,60,493.95","1,26,035","55,67,601","69.28"
"ITC","EQ","19-Jun-2025","415.90","415.65","418.25","414.80","415.80","416.00","416.72","1,26,01,006","5,25,11,07,254.85","91,846","83,57,802","66.33"
"ITC","EQ","20-Jun-2025","416.00","416.00","419.50","416.00","417.25","418.55","418.46","1,32,03,184","5,52,49,85,516.30","1,10,675","99,18,802","75.12"
"ITC","EQ","23-Jun-2025","418.55","417.00","417.50","411.75","413.40","413.90","415.00","1,48,39,890","6,15,85,08,971.45","1,71,311","1,01,01,657","68.07"
"ITC","EQ","24-Jun-2025","413.90","416.90","420.65","413.75","414.55","414.35","416.39","1,66,90,068","6,94,95,18,762.75","2,01,406","1,01,67,805","60.92"
"ITC","EQ","25-Jun-2025","414.35","416.40","418.15","415.10","416.10","416.35","416.89","99,46,718","4,14,67,14,301.45","1,50,780","70,12,871","70.50"
"ITC","EQ","26-Jun-2025","416.35","417.20","420.90","416.25","420.00","420.30","418.46","1,37,03,918","5,73,45,31,592.15","2,48,476","87,76,093","64.04"
"ITC","EQ","27-Jun-2025","420.30","421.00","422.00","417.80","420.00","418.65","419.38","2,14,09,935","8,97,88,30,736.00","1,38,937","1,67,14,118","78.07"
"ITC","EQ","30-Jun-2025","418.65","419.80","420.75","415.80","416.30","416.45","417.37","1,23,17,124","5,14,07,85,633.05","1,45,533","92,40,659","75.02"
"ITC","EQ","01-Jul-2025","416.45","417.00","418.85","414.90","415.10","415.10","416.37","1,36,70,465","5,69,19,10,423.45","1,35,207","1,02,29,290","74.83"
"ITC","EQ","02-Jul-2025","415.10","416.90","416.90","411.70","413.20","412.95","413.58","1,59,90,899","6,61,34,37,048.00","1,48,675","1,16,78,799","73.03"
"ITC","EQ","03-Jul-2025","412.95","414.00","416.00","411.25","413.90","413.35","413.57","1,41,85,298","5,86,66,30,211.25","1,42,804","79,90,645","56.33"
"ITC","EQ","04-Jul-2025","413.35","414.90","415.00","411.75","412.70","412.55","412.80","82,56,733","3,40,83,42,585.95","1,03,880","52,73,419","63.87"
"ITC","EQ","07-Jul-2025","412.55","413.00","417.20","412.00","416.50","416.15","415.88","68,45,218","2,84,68,07,822.50","1,20,392","41,58,017","60.74"
"ITC","EQ","08-Jul-2025","416.15","416.15","418.10","414.65","418.00","417.20","416.46","68,07,192","2,83,49,24,838.55","76,566","44,23,626","64.98"
"ITC","EQ","09-Jul-2025","417.20","416.20","420.30","415.45","419.10","419.45","419.08","99,30,533","4,16,16,51,352.25","1,46,808","66,94,458","67.41"
"ITC","EQ","10-Jul-2025","419.45","420.30","420.30","416.40","416.65","416.85","417.61","62,20,360","2,59,76,61,683.25","76,333","37,26,003","59.90"
"ITC","EQ","11-Jul-2025","416.85","417.00","418.05","415.50","416.65","416.80","416.92","85,78,844","3,57,67,13,516.45","96,778","59,38,413","69.22"
"ITC","EQ","14-Jul-2025","416.80","417.05","419.95","416.55","419.35","419.40","418.90","68,96,989","2,88,91,23,352.95","94,592","48,50,678","70.33"
"ITC","EQ","15-Jul-2025","419.40","420.90","422.40","419.00","422.30","422.10","421.37","85,32,755","3,59,54,25,226.20","1,12,643","55,65,660","65.23"
"ITC","EQ","16-Jul-2025","422.10","422.10","425.45","420.30","424.40","424.60","423.52","97,80,773","4,14,23,30,034.65","91,064","72,07,565","73.69"
"ITC","EQ","17-Jul-2025","424.60","425.80","425.90","423.00","423.25","423.95","424.62","72,40,795","3,07,46,22,256.70","85,266","44,23,015","61.08"
"ITC","EQ","18-Jul-2025","423.95","425.20","425.20","420.10","422.00","422.75","422.22","67,30,256","2,84,16,42,514.05","82,551","42,59,084","63.28"
"ITC","EQ","21-Jul-2025","422.75","422.00","422.75","418.40","420.30","420.10","420.55","48,22,343","2,02,80,12,485.95","85,747","27,01,240","56.02"
"ITC","EQ","22-Jul-2025","420.10","420.10","420.40","415.20","415.95","416.00","416.82","98,69,507","4,11,38,26,380.95","1,17,437","73,64,729","74.62"
"ITC","EQ","23-Jul-2025","416.00","417.10","417.90","414.00","415.00","414.95","415.04","1,21,96,187","5,06,18,66,238.40","99,775","93,63,897","76.78"
"ITC","EQ","24-Jul-2025","414.95","415.85","415.85","409.45","410.00","409.95","411.42","90,05,157","3,70,48,82,523.95","1,32,378","59,99,945","66.63"
"ITC","EQ","25-Jul-2025","409.95","410.00","410.25","407.75","409.60","409.40","409.17","58,24,089","2,38,30,43,433.05","1,00,941","38,99,862","66.96"
"ITC","EQ","28-Jul-2025","409.40","410.80","410.85","408.60","409.80","409.90","409.88","81,23,337","3,32,95,57,179.75","86,106","53,21,561","65.51"
